file_name,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
176783-3-0-3.wav,0.47171572,0.60880065,0.41663742,0.57387936,0.5434886,0.25866497,0.53328997,0.20555133,0.35401505,0.30053312,0.19214922,0.40428698,0.36359566
176783-3-0-5.wav,0.45704183,0.6168948,0.39563566,0.6313431,0.49785385,0.28682816,0.50569546,0.16425133,0.34568846,0.2666251,0.23994803,0.41183206,0.37413442
176783-3-1-0.wav,0.53093946,0.5691761,0.5149267,0.50138605,0.6448038,0.25785166,0.4441219,0.215635,0.2632608,0.4080968,0.3220328,0.38690692,0.32782233
177742-0-0-10.wav,0.85990757,0.3797205,0.60616565,0.47144672,0.57784224,0.58535206,0.49305177,0.528568,0.51878566,0.57937706,0.44312313,0.59143704,0.47117773
177742-0-0-102.wav,0.7156636,0.44338697,0.6029831,0.4872951,0.59510994,0.67114574,0.5645573,0.57016,0.45144135,0.5388592,0.4717179,0.6581352,0.5288292
177742-0-0-111.wav,0.7164954,0.4463023,0.62832904,0.47424254,0.595884,0.63428825,0.5227621,0.50539726,0.5073704,0.6172508,0.5211562,0.6153588,0.45356464
177742-0-0-149.wav,0.7878679,0.40379035,0.53910065,0.4310907,0.5365979,0.54225993,0.46804723,0.50785637,0.50929123,0.5912951,0.45645013,0.5902893,0.4500432
177742-0-0-161.wav,0.799994,0.40773624,0.6242287,0.5079186,0.58362794,0.59820366,0.4979248,0.48707837,0.48683602,0.5574627,0.4133358,0.55578214,0.41560793
177742-0-0-164.wav,0.77185327,0.4064328,0.58687353,0.48751983,0.5650224,0.58335453,0.49396726,0.49858734,0.50744337,0.58140767,0.4449533,0.5627373,0.42393297
177742-0-0-165.wav,0.76997846,0.40942895,0.58719724,0.48720255,0.5678039,0.58933634,0.4970432,0.50440925,0.5143004,0.5854356,0.4622983,0.5763613,0.43446574
177742-0-0-17.wav,0.79757524,0.41892618,0.6713098,0.52760834,0.6068861,0.63471705,0.5302044,0.54686064,0.5311834,0.57259196,0.42191657,0.56527066,0.46952912
177742-0-0-178.wav,0.8147187,0.37929755,0.5807659,0.44546854,0.55621374,0.5563381,0.47463524,0.50659776,0.46719378,0.556886,0.40992385,0.5861601,0.4587711
177742-0-0-196.wav,0.76945806,0.40482277,0.5542969,0.4553604,0.55043226,0.5723724,0.48876613,0.51100355,0.52311057,0.6114102,0.48196545,0.612339,0.47328675
177742-0-0-202.wav,0.7878046,0.39638114,0.54418504,0.46028933,0.542407,0.5788142,0.49153757,0.5092843,0.50924116,0.5737516,0.4671889,0.6090889,0.4574163
177742-0-0-203.wav,0.8089051,0.37814894,0.54640085,0.45382616,0.5566832,0.5583576,0.4876557,0.5156209,0.49608698,0.56676936,0.4507104,0.6009448,0.45252985
177742-0-0-204.wav,0.82212746,0.37838116,0.53901327,0.47799796,0.5698549,0.5527744,0.49250412,0.5063348,0.49459532,0.58392227,0.46052998,0.61075526,0.47270417
177742-0-0-205.wav,0.8139528,0.40260977,0.53743446,0.47937047,0.58281153,0.57960165,0.50435656,0.51630306,0.50876915,0.5974121,0.47028294,0.6270024,0.4821044
177742-0-0-211.wav,0.85379845,0.486523,0.532177,0.43184942,0.6169698,0.60271555,0.5103355,0.5186041,0.52248514,0.5605435,0.45072058,0.64605206,0.46678975
177742-0-0-214.wav,0.8151323,0.44588995,0.63806415,0.5049057,0.60008436,0.6340456,0.5414377,0.5236943,0.52056366,0.57587343,0.41483462,0.5862651,0.43717238
177742-0-0-3.wav,0.7755406,0.39441526,0.5834011,0.47905448,0.55637664,0.5941851,0.52024317,0.5201339,0.54792476,0.5982045,0.49310985,0.6445689,0.5021573
177742-0-0-36.wav,0.81224436,0.4098301,0.6640588,0.5377495,0.6487878,0.6338917,0.54099095,0.57957196,0.53327715,0.5687789,0.37986335,0.5112711,0.37381303
177742-0-0-49.wav,0.75292045,0.4077888,0.5976596,0.47342983,0.574106,0.6233931,0.5384783,0.51933515,0.5460394,0.6205667,0.49626568,0.59122694,0.44750208
177742-0-0-58.wav,0.75644505,0.4089799,0.62290204,0.5063461,0.5864735,0.6318403,0.5376421,0.5417499,0.55103177,0.6239591,0.49674383,0.6319249,0.48114035
177742-0-0-67.wav,0.74560124,0.42802086,0.59658885,0.511709,0.56921476,0.65275705,0.57439387,0.53262836,0.5422508,0.6069775,0.48573425,0.6079443,0.47302583
177742-0-0-73.wav,0.713084,0.46806255,0.6215158,0.5186379,0.6036086,0.63357294,0.55202055,0.5278744,0.5305607,0.6300081,0.49904218,0.62186,0.50897133
177742-0-0-84.wav,0.8077805,0.44288886,0.6284087,0.5385545,0.5772303,0.5499231,0.5109821,0.52568465,0.5479339,0.63895714,0.5256565,0.5757841,0.38415426
177742-0-0-99.wav,0.8376771,0.43119538,0.58387935,0.48236802,0.62161154,0.6264571,0.5911308,0.60615116,0.42586067,0.52871335,0.4523253,0.6956888,0.5912552
17853-5-0-0.wav,0.6762606,0.58866537,0.6544792,0.5013783,0.6867701,0.61218536,0.56595635,0.6073736,0.6463633,0.6803364,0.5518396,0.6457138,0.5984051
17853-5-0-1.wav,0.67297924,0.5997076,0.6588108,0.49741906,0.6735261,0.60812855,0.56230116,0.61069983,0.6659066,0.6905226,0.56838316,0.64506876,0.61037546
17853-5-0-10.wav,0.65779257,0.63007045,0.64973605,0.4882378,0.66802573,0.61896527,0.5415869,0.6097716,0.6317378,0.67228746,0.52746814,0.6761719,0.6133741
17853-5-0-11.wav,0.65080637,0.6417619,0.63968897,0.4853546,0.6696623,0.6229335,0.5320883,0.62300396,0.6226729,0.6769732,0.51683414,0.6745068,0.61092675
17853-5-0-12.wav,0.6798954,0.5685607,0.65536296,0.50224733,0.6693257,0.607078,0.54822,0.6223017,0.6265411,0.68174994,0.53038204,0.66411257,0.6178696
17853-5-0-13.wav,0.74887407,0.48893744,0.6720082,0.5153555,0.6398546,0.5463323,0.53316224,0.5444327,0.5784477,0.64249724,0.5031701,0.6448741,0.63337255
17853-5-0-14.wav,0.7431598,0.51741374,0.6642923,0.5127077,0.62670624,0.5445915,0.5303928,0.538362,0.56996375,0.6435386,0.500437,0.6409549,0.6579392
17853-5-0-15.wav,0.7112668,0.51586246,0.65424883,0.5398775,0.62701577,0.5833428,0.5867538,0.60396075,0.6189237,0.6885639,0.5509064,0.65650696,0.6712056
17853-5-0-2.wav,0.6715806,0.6107277,0.6560359,0.4880045,0.6707136,0.61561394,0.5571884,0.6073787,0.6718769,0.6920841,0.5564533,0.6608425,0.6146369
17853-5-0-3.wav,0.6686039,0.61438715,0.65547216,0.48842874,0.6717034,0.6215267,0.54711175,0.6005781,0.6627678,0.6906098,0.55583763,0.6675093,0.6058091
17853-5-0-4.wav,0.6630391,0.6187632,0.65558726,0.4897734,0.6703885,0.6191534,0.54128873,0.59721756,0.65701085,0.69150853,0.5496423,0.6618191,0.60057634
17853-5-0-5.wav,0.6613335,0.6204743,0.6564765,0.48595518,0.6684522,0.61719674,0.54461265,0.5905653,0.6547167,0.6859529,0.5435015,0.66537994,0.6053076
17853-5-0-6.wav,0.6615028,0.6228371,0.6549884,0.48542506,0.6689686,0.62062454,0.5510361,0.59227157,0.65066004,0.67717904,0.53669286,0.66927016,0.5982314
17853-5-0-7.wav,0.66360986,0.6200601,0.65537876,0.48451486,0.6714294,0.6185603,0.55604446,0.5999628,0.65528303,0.6712923,0.526928,0.66413397,0.59933215
17853-5-0-8.wav,0.66405344,0.6182442,0.6561629,0.48639977,0.6731646,0.6153413,0.5501797,0.6047596,0.65563375,0.6761443,0.5338557,0.6642848,0.6018093
17853-5-0-9.wav,0.6622299,0.62125516,0.65603215,0.48962617,0.66995496,0.61350423,0.5442744,0.60775787,0.6447449,0.6776139,0.5386342,0.6685966,0.60267395
179386-3-0-0.wav,0.6710551,0.7051207,0.33401605,0.26522595,0.54167366,0.55906504,0.518797,0.67812234,0.6978173,0.5789133,0.6681255,0.8669288,0.7389345
179386-3-0-1.wav,0.67091954,0.67549086,0.3178232,0.2604575,0.5507368,0.5727139,0.5257424,0.6941689,0.69966257,0.5896515,0.6680834,0.87398905,0.734252
179386-3-0-2.wav,0.6624669,0.6792284,0.31832373,0.24622186,0.5388073,0.58296233,0.4832635,0.6726921,0.70111465,0.5901663,0.629299,0.8454424,0.71268344
179386-3-0-3.wav,0.6519446,0.6720588,0.33707896,0.2658401,0.5661446,0.552184,0.46160397,0.6419111,0.70409775,0.5605412,0.64234674,0.8621944,0.74110544
17973-2-0-17.wav,0.7628788,0.53235465,0.16550446,0.64668393,0.47240192,0.6462161,0.46379292,0.52352166,0.6274086,0.553656,0.4501039,0.5065789,0.65409374
17973-2-0-21.wav,0.8068676,0.5861492,0.12347239,0.6457845,0.3944621,0.63324386,0.40842092,0.58145356,0.5742487,0.50440466,0.35213354,0.531948,0.66824687
17973-2-0-22.wav,0.7831272,0.58781266,0.16229981,0.6626777,0.42110398,0.6393542,0.4113907,0.6043217,0.5394504,0.5363957,0.35799894,0.5342853,0.6416052
17973-2-0-29.wav,0.74579525,0.55844784,0.14884448,0.68517345,0.4742518,0.5973784,0.49799722,0.56500065,0.6116865,0.52549475,0.42673886,0.5138037,0.5918406
17973-2-0-31.wav,0.78706235,0.5258976,0.11622113,0.6301297,0.4453529,0.6415796,0.52048,0.5395516,0.6085411,0.49838078,0.42717084,0.5448016,0.7182599
17973-2-0-32.wav,0.7831739,0.53596175,0.118971646,0.66026086,0.41271982,0.6218197,0.46742308,0.56575394,0.6569091,0.5417319,0.37768632,0.5101129,0.62874144
17973-2-0-8.wav,0.75993544,0.5818623,0.1322825,0.6773759,0.3972491,0.65823334,0.4813133,0.56559175,0.6514864,0.5442779,0.39744386,0.53554046,0.7216479
17973-2-0-9.wav,0.7541138,0.58138835,0.15477934,0.68284535,0.3981576,0.65036625,0.4886765,0.5753752,0.647755,0.56416756,0.38903847,0.4970854,0.6906475
179863-1-0-0.wav,0.33536237,0.22757515,0.632802,0.45887038,0.60882074,0.41339678,0.57465166,0.439457,0.53848445,0.5655851,0.46584338,0.5687022,0.52009106
179865-1-0-0.wav,0.37984818,0.31807864,0.6058921,0.44208592,0.62499946,0.4821457,0.5346473,0.48158592,0.55253947,0.5556925,0.4512266,0.5490577,0.5233106
180057-9-0-11.wav,0.4955986,0.47885862,0.7005007,0.4432532,0.6200571,0.46849573,0.4915758,0.42859635,0.5198306,0.5275151,0.41094574,0.55937624,0.43262383
180057-9-0-20.wav,0.5980547,0.49461216,0.62234735,0.44501287,0.6052325,0.48385212,0.52351415,0.44495067,0.4403125,0.598595,0.34352323,0.57419336,0.5090202
180057-9-0-34.wav,0.48912868,0.51890886,0.6767931,0.45414957,0.60327625,0.46203962,0.4984126,0.3840917,0.58169353,0.55817753,0.44086763,0.6796777,0.43201974
180057-9-0-36.wav,0.48820832,0.48752856,0.7057173,0.41798687,0.66001725,0.4859127,0.51307356,0.40139368,0.5177084,0.54698086,0.3371885,0.62899923,0.49966234
180057-9-0-5.wav,0.5603344,0.5226145,0.6509735,0.4320274,0.65345776,0.47478205,0.5252561,0.45432752,0.5535167,0.5276133,0.34531242,0.57391536,0.4649036
180057-9-0-7.wav,0.4774283,0.5366533,0.6925249,0.5024975,0.661524,0.507788,0.52399784,0.4525362,0.56667256,0.5460537,0.39014676,0.58362323,0.47232118
180960-6-0-0.wav,0.41136843,0.41413414,0.6394491,0.44418052,0.5923027,0.43384075,0.46949047,0.37245187,0.5066509,0.5122632,0.4161368,0.5511984,0.49437577
182103-9-0-0.wav,0.73214287,0.51320034,0.43175083,0.5255243,0.47265384,0.40966174,0.47012037,0.30860072,0.45553553,0.6761345,0.53013796,0.6016906,0.3180145
182103-9-0-22.wav,0.7078271,0.49507007,0.38384724,0.54607177,0.47124064,0.4368495,0.45330918,0.28832775,0.4446521,0.5417343,0.5056142,0.51405096,0.34075952
182103-9-0-26.wav,0.7508176,0.5082928,0.4970569,0.48900178,0.53445256,0.41866875,0.39486474,0.31450152,0.47596127,0.49992415,0.2248305,0.4718334,0.4127281
182103-9-0-47.wav,0.8232076,0.50877905,0.47279042,0.47567526,0.5991067,0.44182587,0.41402227,0.3445976,0.4251302,0.4477396,0.27794445,0.4844883,0.37302262
182103-9-0-53.wav,0.78213024,0.5415339,0.5282606,0.50210774,0.59658766,0.4156807,0.39080328,0.35123917,0.42758816,0.46066567,0.23046808,0.45149693,0.38277265
182103-9-0-8.wav,0.7855753,0.52219677,0.56858885,0.46667248,0.55452514,0.42125022,0.39026433,0.34059143,0.42939883,0.4527093,0.17419982,0.44037956,0.33729595
184623-8-0-0.wav,0.8050642,0.5508755,0.2893653,0.27114642,0.55410975,0.5864304,0.6275542,0.34480867,0.43931708,0.58470964,0.38506585,0.40764064,0.3854094
184623-8-0-1.wav,0.8435573,0.50288737,0.27152404,0.25895,0.5153366,0.62688756,0.6280598,0.38645428,0.4121106,0.5982996,0.37301648,0.402906,0.3391937
184623-8-0-2.wav,0.83432007,0.44791108,0.25589836,0.23449047,0.4985596,0.6687654,0.6026784,0.39182553,0.4078651,0.58180356,0.3736099,0.3935027,0.30379358
184623-8-0-3.wav,0.845003,0.36858165,0.30200484,0.2072299,0.49535266,0.65323764,0.61393154,0.36640328,0.40593195,0.5709821,0.39644048,0.3752142,0.27462423
184623-8-1-0.wav,0.8859565,0.5659806,0.41986006,0.28185976,0.59149754,0.5529368,0.5501495,0.40325606,0.43106854,0.5006207,0.3179997,0.43105346,0.33663845
184725-3-0-1.wav,0.8233218,0.5798916,0.4037857,0.3283786,0.58925754,0.4174308,0.56406045,0.33127403,0.47126743,0.6065694,0.4191809,0.5087248,0.48876846
184725-3-0-2.wav,0.8130821,0.5576328,0.4179641,0.4005347,0.64503074,0.41737318,0.5702855,0.34538326,0.481974,0.60643476,0.4079979,0.5382063,0.5407557
184725-3-0-4.wav,0.8229072,0.5450121,0.4028664,0.38569257,0.6287327,0.38428017,0.564153,0.37129915,0.44517043,0.56630164,0.3859583,0.56342345,0.6512958
184725-3-0-5.wav,0.8238277,0.5364127,0.40681642,0.3599524,0.6093682,0.41941658,0.5628972,0.3464988,0.4650244,0.56434846,0.37447762,0.5590915,0.61826706
185373-9-0-21.wav,0.7234061,0.6788714,0.5418455,0.5486669,0.5927665,0.49381784,0.44193822,0.43784854,0.48225647,0.56267947,0.3405552,0.57532746,0.5043515
185373-9-0-6.wav,0.7410641,0.6496646,0.51311356,0.56168056,0.6141498,0.45179608,0.42546666,0.47103426,0.45836514,0.56090075,0.30801126,0.56668526,0.5463306
185373-9-1-17.wav,0.734573,0.65313256,0.6056775,0.4977351,0.56653136,0.5115453,0.4786905,0.42666486,0.45949885,0.55375636,0.34980822,0.53156304,0.46519226
185373-9-1-46.wav,0.751391,0.6489774,0.55036825,0.56009585,0.5960307,0.51584256,0.44890028,0.45594436,0.47667322,0.55720377,0.34520963,0.57393634,0.54162604
185373-9-1-7.wav,0.7152394,0.6526131,0.6313034,0.47452122,0.59324455,0.5310666,0.49554226,0.47173592,0.48793286,0.5662978,0.36250037,0.55024904,0.49645612
185373-9-1-70.wav,0.7081793,0.68017423,0.60592484,0.54199517,0.5572696,0.5247588,0.4732621,0.4453032,0.48417187,0.519333,0.35437608,0.5464169,0.5274733
185375-9-0-23.wav,0.64778376,0.7278206,0.6193951,0.520578,0.5116925,0.49777484,0.49532866,0.4391167,0.47322854,0.5782889,0.37123048,0.49007022,0.4865776
185375-9-0-26.wav,0.66435087,0.7296333,0.5994262,0.49762446,0.5331299,0.5001292,0.49652207,0.42190585,0.438174,0.51363635,0.3803721,0.521632,0.47267684
185375-9-0-33.wav,0.63890177,0.69553214,0.6109502,0.5139781,0.54401815,0.54764146,0.45686153,0.40133548,0.45857638,0.5599762,0.3653713,0.48948604,0.49812943
185375-9-0-60.wav,0.6436604,0.7050813,0.65185714,0.5136243,0.54273164,0.4754186,0.46833473,0.43901563,0.45788914,0.5438908,0.37448472,0.51923275,0.48964807
185375-9-0-61.wav,0.64380926,0.69646466,0.66472304,0.49659425,0.5233321,0.47666106,0.47359872,0.40842313,0.44962028,0.54600453,0.3826133,0.53261715,0.50483745
185375-9-0-84.wav,0.6491444,0.71450037,0.6059324,0.5026892,0.52736056,0.48547322,0.48980558,0.41187936,0.49671093,0.60188466,0.45180106,0.5110406,0.46075627
185801-4-0-0.wav,0.8701432,0.2291955,0.5923565,0.50665116,0.62221855,0.41393363,0.58271116,0.42885262,0.57690096,0.6180682,0.4492559,0.58060473,0.6090797
185801-4-0-1.wav,0.9022059,0.20594086,0.611492,0.54194474,0.6340009,0.4022522,0.6175878,0.37622806,0.58525676,0.59880173,0.41010895,0.5356274,0.544316
185801-4-0-2.wav,0.8998461,0.17517015,0.603836,0.553501,0.6454128,0.38884667,0.6303701,0.34001797,0.6012708,0.58680224,0.43525797,0.5599737,0.5355557
18594-1-0-0.wav,0.4386514,0.24175705,0.60689443,0.4020002,0.62435603,0.45537382,0.5162933,0.41584605,0.5435861,0.55483925,0.4540571,0.5723963,0.5219896
18594-1-1-0.wav,0.43933675,0.25021082,0.5946173,0.40101767,0.621361,0.45390835,0.5150793,0.41906807,0.5415661,0.5554881,0.4536282,0.57116455,0.5187548
18594-1-2-0.wav,0.41369802,0.22975682,0.6202501,0.40132606,0.62294763,0.44366074,0.51990974,0.41844353,0.5388013,0.55373025,0.44657302,0.5622134,0.5335043
18594-1-3-0.wav,0.35034996,0.23171765,0.6167478,0.4004074,0.62567604,0.44717437,0.5167653,0.42459422,0.54512835,0.5527677,0.44131127,0.5662404,0.536428
18594-1-4-0.wav,0.36468524,0.22820438,0.61442274,0.39953816,0.6304441,0.4486015,0.5210396,0.42501593,0.5429249,0.5522615,0.4435778,0.56612873,0.5376226
18594-1-5-0.wav,0.36548877,0.23562895,0.61005664,0.3996893,0.624032,0.4410364,0.51603955,0.4296071,0.5370281,0.5547247,0.44050896,0.5652216,0.53612363
18594-1-6-0.wav,0.37155384,0.22407682,0.6081695,0.40593672,0.6251252,0.4461736,0.51917726,0.43493432,0.5372834,0.5539584,0.4349814,0.56212103,0.52042115
186334-2-0-1.wav,0.6582594,0.53350365,0.6525067,0.54871094,0.7024835,0.49909922,0.5951665,0.46164802,0.6184174,0.6387323,0.52339035,0.6958486,0.59501225
186334-2-0-11.wav,0.70354754,0.540422,0.52835244,0.53398556,0.6434765,0.49153057,0.54050446,0.43857494,0.58876604,0.5939564,0.4849158,0.6302014,0.55461574
186334-2-0-20.wav,0.6886033,0.54663354,0.5717394,0.5356233,0.645072,0.47630566,0.53143626,0.45986533,0.57752085,0.61913407,0.44049865,0.61467546,0.54160005
186334-2-0-33.wav,0.7208207,0.49465996,0.57602775,0.4338954,0.6103022,0.48626554,0.49804512,0.4154228,0.5172968,0.5647843,0.41178486,0.6193627,0.4707845
186334-2-0-35.wav,0.7172199,0.4819082,0.5427667,0.4506243,0.64932746,0.49668136,0.5050152,0.44324422,0.5551181,0.5624707,0.41863793,0.6012299,0.47550517
186334-2-0-36.wav,0.7215902,0.4503743,0.62722665,0.47447228,0.57224214,0.54675645,0.47272974,0.4511581,0.5237704,0.545398,0.42048806,0.63090605,0.46627116
186334-2-0-37.wav,0.7381818,0.39587796,0.68907624,0.46261954,0.5417989,0.5519992,0.43798846,0.49407622,0.48765764,0.56367713,0.42908573,0.6152291,0.4392137
186334-2-0-44.wav,0.70785975,0.5158186,0.56109,0.52740926,0.625907,0.45268217,0.55372405,0.42516696,0.577857,0.5832991,0.40313494,0.6567911,0.49551612
186336-9-0-0.wav,0.7548596,0.57442105,0.5591043,0.5159799,0.6571143,0.4893302,0.5403973,0.5229982,0.5404912,0.6734568,0.47172827,0.56501377,0.53099823
186336-9-0-1.wav,0.74909973,0.569008,0.5680071,0.5061523,0.6580723,0.48764208,0.5383029,0.51203024,0.5572566,0.66642475,0.4755564,0.58071977,0.54408735
186336-9-0-2.wav,0.74448353,0.573225,0.5674893,0.5014494,0.66331446,0.49036044,0.5451855,0.51362896,0.5619908,0.6686672,0.47080898,0.5852429,0.5500191
186336-9-0-3.wav,0.7417867,0.5713489,0.5718728,0.48791778,0.66972536,0.49786085,0.5632154,0.5157293,0.5530757,0.67213845,0.49772766,0.60846883,0.5569534
186336-9-0-4.wav,0.7310474,0.56585485,0.58808964,0.48905334,0.67253864,0.49551907,0.5592769,0.5027448,0.56758684,0.66183746,0.5008085,0.62138504,0.5606122
186339-9-0-1.wav,0.5937381,0.53052974,0.71101165,0.56823564,0.6834653,0.50422966,0.6364602,0.47661746,0.7422261,0.7061045,0.62770677,0.7318405,0.6819469
186339-9-0-12.wav,0.5805547,0.5190948,0.67813486,0.55640614,0.6824473,0.47099727,0.61105704,0.45780045,0.60729635,0.5763492,0.5500139,0.5598057,0.59781003
186339-9-0-17.wav,0.5962798,0.5020046,0.6886627,0.5818237,0.5978078,0.52936864,0.5382578,0.3817874,0.7110848,0.5523188,0.59365386,0.6243966,0.56041616
186339-9-0-18.wav,0.5928076,0.5244404,0.6882302,0.56219524,0.6273047,0.5383531,0.5501747,0.47752053,0.67803156,0.57064396,0.60483634,0.6308776,0.5734091
186339-9-0-3.wav,0.576519,0.57371163,0.6767858,0.526308,0.7090874,0.4479622,0.6067658,0.427277,0.66233426,0.6492738,0.5585303,0.65542966,0.550614
186339-9-0-7.wav,0.5890639,0.5484605,0.7114009,0.56730294,0.7307735,0.5242475,0.6703707,0.5059355,0.73056823,0.6790981,0.6158487,0.7187234,0.68515944
188824-7-0-0.wav,0.2252,0.2716731,0.65231323,0.44736907,0.6063886,0.4694162,0.49549186,0.43518904,0.5396145,0.5514374,0.39072543,0.6038842,0.4790924
188824-7-1-0.wav,0.1680004,0.2570647,0.64364386,0.44884637,0.61573553,0.4731469,0.5071372,0.45510393,0.5550559,0.5673048,0.4334476,0.6029983,0.4931659
188824-7-10-0.wav,0.14189315,0.23018831,0.6335607,0.45762974,0.63403654,0.48081446,0.50204474,0.4585695,0.53276336,0.5695197,0.4381597,0.5745683,0.48823327
188824-7-11-0.wav,0.18212122,0.24546254,0.63375914,0.4544,0.6235247,0.48583958,0.51382744,0.45418823,0.52253145,0.56096447,0.42866474,0.58546436,0.4740108
188824-7-12-0.wav,0.5320916,0.3337869,0.6441773,0.5279805,0.62880427,0.5288323,0.5012509,0.46159804,0.5197659,0.6051974,0.4280464,0.6687469,0.4019443
188824-7-2-0.wav,0.12581402,0.25092188,0.6334078,0.43768525,0.6225897,0.47224283,0.5057029,0.45831734,0.55144083,0.5601849,0.4356124,0.59627587,0.4964548
188824-7-3-0.wav,0.08168566,0.24522613,0.6350683,0.4248513,0.6255623,0.46769327,0.5147693,0.44834095,0.55967945,0.5604655,0.44312757,0.59183025,0.5072126
188824-7-4-0.wav,0.16993666,0.25772637,0.63485044,0.44565314,0.6215075,0.47979647,0.51390934,0.46110868,0.56342673,0.5662068,0.44392645,0.6061743,0.49951535
188824-7-5-0.wav,0.1893608,0.25080603,0.644179,0.44785976,0.61842155,0.4759586,0.5130339,0.46247557,0.56084675,0.56770104,0.4374647,0.6030779,0.47287285
188824-7-6-0.wav,0.08645779,0.24239174,0.6387741,0.43472886,0.62388253,0.4691882,0.512703,0.435523,0.5539006,0.5615314,0.44466096,0.5839733,0.4958026
188824-7-7-0.wav,0.38405317,0.2776477,0.6395812,0.4701204,0.61729956,0.4954487,0.5375385,0.47688022,0.56412584,0.5751275,0.44043168,0.63287365,0.46017691
188824-7-8-0.wav,0.24177223,0.26482588,0.62868124,0.45235002,0.61962795,0.48611104,0.5437813,0.46037683,0.55940413,0.5744866,0.44298396,0.6078455,0.50502074
188824-7-9-0.wav,0.6238251,0.31226093,0.6565328,0.5147722,0.60681146,0.53498656,0.49856102,0.48745272,0.55217516,0.55318546,0.36414135,0.65220535,0.39874667
19338-5-0-0.wav,0.572197,0.6108161,0.6704128,0.74415207,0.7239046,0.5757344,0.52799386,0.5251766,0.5871623,0.6200902,0.52829444,0.57232076,0.53505546
19338-5-1-0.wav,0.54092836,0.654847,0.7782426,0.7216377,0.6987381,0.49959385,0.54235375,0.5402269,0.5193612,0.59051305,0.55780184,0.6266498,0.5325522
19338-5-2-0.wav,0.56092536,0.6537019,0.7603079,0.7143487,0.6730292,0.49456307,0.53057194,0.5374384,0.53026,0.6214592,0.59468514,0.6345656,0.52827686
19338-5-3-0.wav,0.30812538,0.30126658,0.65594816,0.4705776,0.63406,0.46121722,0.51923496,0.44382626,0.5572243,0.5643419,0.47261018,0.5788536,0.53741837
19496-3-0-0.wav,0.687438,0.8022691,0.515682,0.38360676,0.5488759,0.41065463,0.45424175,0.32604912,0.5140867,0.44075435,0.2742496,0.370426,0.4278726
19496-3-1-0.wav,0.67490345,0.72078747,0.561007,0.41938603,0.4634603,0.5228673,0.38355005,0.33229887,0.47828698,0.3973782,0.32558638,0.41752803,0.39404213
19496-3-1-1.wav,0.6768826,0.735253,0.57951546,0.4095385,0.4628501,0.4998597,0.42088634,0.36382666,0.46779385,0.40182823,0.32599574,0.41481695,0.415135
195451-5-0-0.wav,0.8675694,0.42983565,0.6131344,0.505177,0.60928017,0.53742933,0.5136536,0.37815258,0.63489294,0.6306396,0.5933857,0.54270035,0.53430253
195451-5-0-1.wav,0.8642164,0.42651433,0.6101274,0.51953864,0.6165226,0.54388666,0.5168215,0.36592233,0.6114338,0.61683935,0.5909054,0.5424662,0.5195382
195451-5-0-10.wav,0.8777173,0.44928282,0.61031187,0.49296278,0.6181809,0.5686682,0.5272821,0.37177873,0.5791557,0.585201,0.5638293,0.5764868,0.47686538
195451-5-0-11.wav,0.877063,0.4481879,0.61026585,0.4901597,0.62241703,0.56711525,0.53109473,0.35673928,0.5669272,0.5840378,0.5639776,0.58255637,0.5008072
195451-5-0-12.wav,0.87626785,0.44276422,0.6105993,0.4879617,0.61208355,0.56747884,0.537457,0.37357143,0.565605,0.55837035,0.5553216,0.58385116,0.5118609
195451-5-0-13.wav,0.87536484,0.4357549,0.60644025,0.47499084,0.5970983,0.55892503,0.52515775,0.38576195,0.55984336,0.5309006,0.5269117,0.5659027,0.49567914
195451-5-0-14.wav,0.8739665,0.43598315,0.6087536,0.47356218,0.5929793,0.55517244,0.51998776,0.3949615,0.5644771,0.5327814,0.5141293,0.55992556,0.5015274
195451-5-0-15.wav,0.87299,0.43242627,0.609426,0.4786409,0.59600174,0.5550281,0.5151178,0.39064503,0.5662516,0.53951484,0.52381,0.5642166,0.5175787
195451-5-0-16.wav,0.8718468,0.42678672,0.60562766,0.4859804,0.6007032,0.5548418,0.509737,0.38048625,0.57070464,0.5472574,0.53289604,0.5731117,0.5179791
195451-5-0-17.wav,0.8719914,0.42721474,0.6048317,0.49207377,0.60313034,0.55428195,0.5121944,0.38639835,0.58704424,0.55262667,0.53200734,0.5772661,0.5220998
195451-5-0-18.wav,0.873526,0.43188667,0.60632455,0.4913445,0.603114,0.54954827,0.5146724,0.39501002,0.6019721,0.5616634,0.53125423,0.5748796,0.5243997
195451-5-0-19.wav,0.8741331,0.43095252,0.6082466,0.4882061,0.60182583,0.5481954,0.5142664,0.39351475,0.60558635,0.56605,0.5277769,0.56743026,0.5132936
195451-5-0-2.wav,0.863063,0.42649907,0.60888207,0.51622415,0.6110373,0.54731905,0.52261883,0.36163646,0.58971775,0.59979135,0.5810781,0.542839,0.505427
195451-5-0-20.wav,0.8731726,0.4266991,0.6068278,0.48680007,0.5998749,0.55012316,0.5187392,0.39621097,0.60122,0.5610182,0.5195162,0.5629721,0.5044025
195451-5-0-21.wav,0.8716236,0.4259495,0.605042,0.48958316,0.59858406,0.54954106,0.5130727,0.38575032,0.5904137,0.55319786,0.5198538,0.56383014,0.50587475
